"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","Comparison","Direction"
"query_1",TRUE,0.0188234667153904,388,23,4,0.173913043478261,0.0103092783505155,"GO:0005525","GO:MF","GTP binding",20208,1464,"GO:0032561;GO:0035639","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,1,23,1,0.0434782608695652,1,"GO:0062081","GO:MF","activating MHC class Ib receptor activity",20208,7808,"GO:0032394","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,153,23,3,0.130434782608696,0.0196078431372549,"GO:0140375","GO:MF","immune receptor activity",20208,9300,"GO:0038023","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,1,23,1,0.0434782608695652,1,"GO:0017024","GO:MF","myosin I binding",20208,3021,"GO:0017022","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,1,23,1,0.0434782608695652,1,"GO:0002172","GO:MF","high-affinity IgM receptor activity",20208,301,"GO:0001793","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,173,23,3,0.130434782608696,0.0173410404624277,"GO:0003823","GO:MF","antigen binding",20208,355,"GO:0005488","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,1,23,1,0.0434782608695652,1,"GO:0001793","GO:MF","IgM receptor activity",20208,243,"GO:0019763","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,410,23,4,0.173913043478261,0.00975609756097561,"GO:0032561","GO:MF","guanyl ribonucleotide binding",20208,4172,"GO:0019001;GO:0032555","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,41,23,2,0.0869565217391304,0.0487804878048781,"GO:0042605","GO:MF","peptide antigen binding",20208,5061,"GO:0003823;GO:0042277","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,717,23,5,0.217391304347826,0.00697350069735007,"GO:0042803","GO:MF","protein homodimerization activity",20208,5081,"GO:0042802;GO:0046983","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,410,23,4,0.173913043478261,0.00975609756097561,"GO:0019001","GO:MF","guanyl nucleotide binding",20208,3313,"GO:0017076","NK_cells_Healthy_vs_AChR_MG","Down"
"query_1",TRUE,0.0188234667153904,1,23,1,0.0434782608695652,1,"GO:0016495","GO:MF","C-X3-C chemokine receptor activity",20208,2733,"GO:0004950","NK_cells_Healthy_vs_AChR_MG","Down"
