"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DAXX",0.0131920325922001,-0.428042509116729,0.104,0.147,1
"ITGAE",0.013215798714955,0.522778033648067,0.164,0.122,1
"RNF11",0.0132398395173973,0.597674487229999,0.127,0.087,1
"PLEKHB2",0.013334947530031,-0.658631476213841,0.067,0.103,1
"ARAP2",0.0133537251744876,-0.436379522359189,0.092,0.133,1
"EIF4E2",0.0134413364934961,-0.293504621821645,0.122,0.17,1
"TRAT1",0.0135569827051854,-0.250423402112654,0.437,0.507,1
"DHX30",0.0135683855981875,-0.404052002684204,0.09,0.131,1
"DIP2A",0.0135935031914503,-0.320360334651775,0.102,0.147,1
"UXS1",0.0136005111243988,-0.30045431131667,0.159,0.212,1
"TRAPPC3",0.0136192333483381,-0.425502137333639,0.11,0.153,1
"NPTN",0.0136282403193254,-0.552213288951569,0.094,0.135,1
"ASCC2",0.0138531365478092,-0.469489510402987,0.11,0.153,1
"MED29",0.0138755645628833,-0.499112680517347,0.074,0.112,1
"COA4",0.0139130142468034,-0.295192674405807,0.151,0.2,1
"NT5C3A",0.0139941448008138,-0.267069663890252,0.261,0.321,1
"SSR1",0.0140706693517189,-0.288845118100325,0.234,0.294,1
"SYTL1",0.0141059576409205,-0.316357552156089,0.203,0.26,1
"OGA",0.014169317596826,-0.293906303782696,0.241,0.3,1
"PPID",0.014178221380109,-0.533481949819089,0.127,0.172,1
"ZNF138",0.0141811051244516,0.637834186982711,0.121,0.085,1
"ZBTB8OS",0.0142773160275167,-0.2882926325212,0.221,0.278,1
"SNHG12",0.0143744492296403,-0.312729038999181,0.114,0.161,1
"UBE2Q2",0.0144448004727685,-0.521718448253454,0.116,0.159,1
"SDCCAG8",0.0145110331200887,-0.381729878321488,0.079,0.117,1
"UBAC1",0.0145299703100155,-0.328871111292519,0.117,0.161,1
"RER1",0.0145333099971459,-0.297171772643254,0.24,0.295,1
"ICE1",0.0145417736856306,-0.442544822625918,0.122,0.168,1
"STAU1",0.0147427715672947,-0.385001380810556,0.167,0.215,1
"CHST12",0.0148674573661678,-0.573874827837802,0.073,0.109,1
