"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL38",3.90865358235228e-33,0.254530898813227,1,1,1.43060629767676e-28
"SRSF5",9.6388868160832e-32,-0.610555487179005,0.891,0.962,3.52792896355461e-27
"RPS26",1.7036821222708e-28,1.36598647394616,0.936,0.896,6.23564693572335e-24
"TXNIP",2.11782278302246e-19,0.361962873911805,0.999,0.998,7.75144316814051e-15
"MTRNR2L1",1.99575817386201e-16,-1.43498684373932,0.083,0.229,7.30467449215235e-12
"GIMAP4",3.05435004458223e-15,-0.584079438228555,0.553,0.702,1.11792265981754e-10
"GIMAP7",2.24270408041366e-14,-0.412559590171727,0.852,0.928,8.20852120472205e-10
"KLRK1",3.61329099973276e-14,-0.569716644749715,0.625,0.769,1.32250063881219e-09
"HBB",3.89325631299764e-14,0.446458034587011,0.621,0.411,1.42497074312026e-09
"TNFAIP3",6.53872327372372e-14,0.987196384204398,0.489,0.309,2.39323810541562e-09
"C1orf162",4.44149819611135e-11,-0.869646068458216,0.258,0.403,1.62563275475872e-06
"HSPE1",5.71003612254296e-11,-0.535379649134947,0.501,0.632,2.08993032121195e-06
"IGKC",3.32808772919612e-10,-1.78614858233868,0.067,0.162,1.21811338976307e-05
"MGAT4A",9.91782977433055e-10,0.480789576511718,0.751,0.651,3.63002487570273e-05
"ATP6V0E1",1.02051170783387e-09,-0.404394261410797,0.651,0.753,3.73517490184276e-05
"PASK",5.12832620909926e-09,-0.679828970897813,0.217,0.349,0.000187701867579242
"TRAF3IP3",2.11664768793677e-08,-0.358734977665982,0.68,0.788,0.000774714220261737
"LBH",4.46447701230443e-08,-0.445659383771602,0.511,0.666,0.00163404323127354
"LINC02446",4.51860029924457e-08,0.495515922539403,0.717,0.604,0.00165385289552651
"FBXO32",6.23918813167372e-08,0.895272423049104,0.331,0.212,0.0022836052480739
"DENND2D",6.35327456683458e-08,-0.752628185995753,0.16,0.273,0.00232536202420713
"CD27",8.63665439966572e-08,-0.409499690673035,0.534,0.639,0.00316110187682165
"LINC00402",1.3436013835684e-07,-0.902449284528017,0.095,0.187,0.00491771542399869
"CTSW",1.89074928473141e-07,0.660051562684875,0.394,0.269,0.00692033145704545
"HSP90AA1",2.82298316817054e-07,-0.321909729868191,0.757,0.819,0.010332400693821
"UBL5",3.1076229830853e-07,-0.334341380163617,0.66,0.756,0.0113742108803905
"LINC01578",6.49024586430742e-07,0.256718666730702,0.881,0.829,0.0237549488879516
"GIMAP5",7.92247069632063e-07,-0.488624006709236,0.44,0.557,0.0289970349956031
"DYNLT1",9.07608576635341e-07,0.750482412234489,0.306,0.197,0.0332193815134301
"NFKBIA",1.03717593375236e-06,0.55222575106744,0.631,0.548,0.0379616763512702
"MRPS6",1.27009818640437e-06,-0.642217278385898,0.235,0.339,0.0464868637205864
"NASP",1.28335487099562e-06,-0.568465093075508,0.222,0.328,0.0469720716333105
"TRA2B",2.14297028775059e-06,0.3881048184055,0.671,0.56,0.0784348555019594
"TNFAIP8",2.42148961626728e-06,-0.356065565852939,0.647,0.737,0.0886289414449987
"RBX1",3.03220233194789e-06,-0.454760101393286,0.459,0.574,0.110981637551625
"FHIT",3.20539504021247e-06,0.879561826722795,0.165,0.082,0.117320663866817
"MT-ND4L",4.6242116878199e-06,0.292396961497607,0.788,0.727,0.169250771985896
"CISH",5.20119433095943e-06,-1.4847878878894,0.045,0.102,0.190368913707446
"TOB1",5.34048080011055e-06,0.494697394317391,0.551,0.452,0.195466937764846
"ACTR3",5.49755502878792e-06,-0.321034663590373,0.517,0.609,0.201216011608667
"POLR2J3",5.54266293993427e-06,0.598012525781915,0.374,0.261,0.202867006264534
"DNAJA1",6.44207335256773e-06,-0.673395865788815,0.192,0.288,0.235786326777331
"UQCR10",7.06521696047595e-06,-0.316670856730626,0.614,0.704,0.25859400597038
"ETFRF1",7.81945064960622e-06,-0.650944116403838,0.182,0.271,0.286199713226237
"M6PR",8.34165501507271e-06,-0.557201313974286,0.297,0.395,0.305312915206676
"ACAP1",8.62890106596937e-06,-0.46010176258689,0.457,0.537,0.315826407915545
"C19orf53",9.60815343199239e-06,-0.254421239502864,0.708,0.781,0.351668023764353
"CAPZA1",1.0357898074785e-05,-0.537682161773233,0.257,0.349,0.379109427435206
"PSMB9",1.29871737772929e-05,-0.438803809287761,0.501,0.582,0.475343547422698
"S100A11",1.32307515483726e-05,-0.796032276693092,0.155,0.239,0.484258737421984
"GNAI3",1.37076608304885e-05,-0.71488438055921,0.145,0.224,0.501714094056709
"TSC22D3",1.96984060028786e-05,0.33500587997274,0.821,0.784,0.720981358111358
"LCK",2.12241417874694e-05,-0.321189621798512,0.617,0.704,0.776824813563168
"MAN2A1",2.19814207222207e-05,-0.970447112908174,0.104,0.176,0.804541979853999
"DDT",2.34125098047104e-05,-0.339313808291516,0.557,0.63,0.856921271362205
"RAB5IF",3.00585446366326e-05,-0.867928524863346,0.103,0.174,1
"PSMA7",3.0443277362457e-05,-0.278891664472819,0.584,0.702,1
"TRAC",3.1199966521485e-05,-0.26846187156134,0.825,0.88,1
"UQCC2",3.35613006616746e-05,-0.763243255859992,0.126,0.202,1
"HLA-F",3.59699029229617e-05,-0.260162389184115,0.737,0.793,1
"SNX6",4.47346803525039e-05,-0.395794550585864,0.42,0.508,1
"HNRNPF",4.70811160107976e-05,-0.377564425910991,0.396,0.483,1
