"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C20orf27",0.0205338668042796,-0.393299638080465,0.073,0.11,1
"PURA",0.0206943786082531,-0.261947399225218,0.129,0.179,1
"BOD1",0.0208480065472456,0.889523279195435,0.103,0.069,1
"UBN2",0.0209335414932333,-0.506450153471637,0.069,0.105,1
"GPN1",0.0209962897877447,-0.391973835048185,0.07,0.106,1
"MATR3.1",0.0212180449492001,-0.322374057210844,0.103,0.145,1
"TMEM38B",0.0213071152821844,0.784048051511502,0.136,0.1,1
"MMD",0.021415454899464,0.872956332376401,0.161,0.126,1
"DUSP5",0.0214554215573981,0.923047086960606,0.163,0.127,1
"DUSP1",0.021687698840705,-0.453220897391312,0.628,0.678,1
"HPS5",0.0217320814646948,1.15934339525041,0.109,0.076,1
"QTRT2",0.0218149442172446,-0.36117887628858,0.084,0.122,1
"TMED3",0.022083993375363,-0.270380358996406,0.088,0.127,1
"LPXN",0.0224863355688245,-0.326399626823112,0.111,0.155,1
"C7orf50",0.0227715583400035,0.691586435279108,0.267,0.24,1
"CEP120",0.02282561600005,-0.287210602021073,0.088,0.129,1
"REL",0.0229026991249321,0.266174375603949,0.59,0.549,1
"EIF4EBP2",0.022947843860616,-0.262878869912412,0.131,0.179,1
"CHIC2",0.0230286371747028,0.89700809166179,0.135,0.1,1
"GOLGA8B",0.0232379442545634,-0.380384167296536,0.085,0.124,1
"ISG20L2",0.0232616707399723,-0.461287898447993,0.075,0.111,1
"SNRNP27",0.0232832870935716,0.533862478846201,0.288,0.251,1
"COMMD4",0.0233651980487696,-0.305423102587469,0.085,0.124,1
"CBX7",0.0233710943450694,-0.25575091668554,0.1,0.143,1
"PTPN4",0.0234056561024633,-0.314191678182986,0.078,0.116,1
"ASXL1",0.0234269994921386,0.433011262490193,0.35,0.325,1
"SEC61B",0.0235121897015144,-0.36129564952323,0.447,0.528,1
"SCAPER",0.0237447232955994,-0.364176767256458,0.099,0.14,1
"ID3",0.0242092951265685,-0.359814273457897,0.068,0.101,1
"GARS",0.0242877047392962,-0.433198033538119,0.091,0.129,1
"KLHL28",0.0245275938025969,-0.313235742318306,0.069,0.103,1
"ANKZF1",0.024540549707636,-0.408388108180367,0.078,0.114,1
"GM2A",0.0249437685088262,-0.4516474965746,0.073,0.108,1
"MARF1",0.025098326784022,0.545179940203306,0.24,0.205,1
"GPATCH4",0.0251533346186666,-0.533827519406252,0.089,0.127,1
"NHLRC2",0.0251775185912205,-0.404740259147681,0.075,0.111,1
"THAP11",0.0253350861190257,-0.252517345810851,0.105,0.147,1
"CLK3",0.0254688848703379,-0.284445041453372,0.085,0.124,1
"BAZ2A",0.0254934827739561,0.551390935415686,0.32,0.291,1
"RNF125",0.0256664762125052,-0.365518425595152,0.077,0.113,1
"UXS1",0.0257891063286596,0.9744335731795,0.115,0.082,1
"CLPX",0.0261408589558715,-0.349668351655276,0.098,0.137,1
"ZNF506",0.0263533649567274,0.694930527172612,0.21,0.174,1
"NHLRC3",0.0265106777786693,-0.2743562090216,0.135,0.182,1
"ZNF107",0.0265565578363843,-0.302225356609061,0.183,0.242,1
"TAPT1",0.0266474533541908,0.392969194196684,0.263,0.222,1
"PGRMC1",0.0269050116958316,1.1851913499389,0.114,0.082,1
"NUP214",0.027301657824601,-0.299115100448755,0.091,0.13,1
"ZBTB43",0.0277396599583421,-0.414319118649236,0.083,0.119,1
"LGALS9",0.0277876429144378,0.526696978747777,0.194,0.155,1
"IER2",0.0278040527353158,-0.467682234937464,0.433,0.494,1
"C12orf76",0.0282775961722891,-0.356469600136876,0.069,0.103,1
"LARP7",0.0284242213714791,0.511220681435531,0.29,0.254,1
"GABPB1-IT1",0.0285713543051029,0.386290998649339,0.499,0.493,1
"TEN1",0.0286096772035871,-0.27646452894975,0.105,0.145,1
"UBE3C",0.0290186175122723,-0.382037245898165,0.078,0.113,1
"OSTM1",0.0292390852183047,-0.275378506893221,0.069,0.103,1
"ING1",0.0293835794902755,-0.374188642709629,0.082,0.118,1
"OXSR1",0.0294336304995695,-0.258427636566709,0.074,0.11,1
"RNF113A",0.0296503339190418,-0.376103984865543,0.114,0.155,1
"ERI3",0.0297045262969399,-0.619651932775947,0.07,0.103,1
"PLAAT4",0.0298430093861472,-0.256461988272546,0.173,0.221,1
"SRA1",0.029889838985511,-0.256168274296662,0.09,0.129,1
"NXF1",0.0301991113763374,-0.288083358676056,0.072,0.106,1
"RAD51-AS1",0.0308913362020411,0.819499904423889,0.136,0.103,1
"MTR",0.0309712841137251,-0.520271843504074,0.103,0.14,1
"ELF2",0.030997312105625,0.529756980066835,0.263,0.23,1
"OMA1",0.0314869996540664,-0.253056756275968,0.079,0.114,1
"ICOSLG",0.0316054205482311,0.551485959647779,0.153,0.118,1
"DCPS",0.0316963882105818,-0.373497079689686,0.074,0.108,1
"ETFRF1",0.0318681385499791,-0.261584495652408,0.091,0.129,1
"RPP38",0.0324340878143514,-0.279160918437536,0.117,0.159,1
"CARD11",0.0329641031876152,-0.28162191931821,0.096,0.135,1
"DYNLT1",0.0330828659706455,-0.269645251111632,0.145,0.192,1
"ZFP36L1",0.0331897238513381,0.265823134622598,0.722,0.758,1
"P2RY10",0.033201499903093,0.389445577650477,0.456,0.443,1
"TERF2IP",0.0337526297543026,0.369279856900891,0.445,0.452,1
"S100A9",0.0339885566446526,-1.08895624291743,0.121,0.164,1
"MEPCE",0.0340358216240692,-0.294627226213219,0.075,0.11,1
"XAF1",0.0342073141255398,0.764404116093582,0.22,0.187,1
