"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RBM38",6.57855272574409e-05,-0.690719120752163,0.233,0.319,1
"AREG",7.0536514157121e-05,-1.44257524517495,0.048,0.105,1
"CD247",7.07089249989786e-05,-0.462477941769331,0.359,0.461,1
"CNOT6L",7.88521837311762e-05,-0.454475422896529,0.375,0.478,1
"ELF1",8.05981432703432e-05,-0.333761359750271,0.569,0.647,1
"ATP5ME",9.24982157179098e-05,0.283211824340789,0.733,0.654,1
"TWISTNB",9.34349308161544e-05,-0.791265226572378,0.123,0.202,1
"METTL16",9.47397344958709e-05,-0.753550239463835,0.098,0.172,1
"LUC7L2",0.000108132106696806,-0.612748465554353,0.18,0.266,1
"KLF13",0.000110097201793844,-0.295687262079367,0.561,0.64,1
"EMC6",0.000112046424447449,-0.615278909639553,0.18,0.265,1
"NOL11",0.000113615353501972,-0.680134491777555,0.125,0.206,1
"MBD2",0.000114911696499522,0.525119350584939,0.289,0.198,1
"ATXN7L3B",0.000122120827348215,-0.456438404492539,0.348,0.442,1
"HERPUD1",0.000130980071737561,-0.593150432412429,0.295,0.383,1
"NEAT1",0.00013342438424225,-0.454019884292754,0.548,0.614,1
"SLA",0.000134196118635798,-0.69357890019112,0.215,0.299,1
"RAPGEF6",0.000135644345860032,-0.463050592954311,0.297,0.385,1
"ITK",0.000143546821122772,-0.493481038651662,0.42,0.508,1
"UBE2B",0.000164164994187144,-0.3585841737432,0.428,0.528,1
"NXT1",0.000170106704186445,-0.700408964397971,0.128,0.205,1
"ATP5MD",0.000176526959924732,0.270773710543118,0.68,0.613,1
"CENPC",0.000179816889020842,-0.548390154048194,0.185,0.269,1
"MED8",0.000182635635363805,-1.10272740861138,0.051,0.106,1
"PTGER4",0.00018415327313313,-0.731633213428911,0.118,0.192,1
"CD55",0.000188927023707915,-0.448817192598718,0.498,0.566,1
"SMCHD1",0.000195067345882214,-0.420281947912699,0.425,0.503,1
"ZNF830",0.000209253182929912,-0.796402444006918,0.105,0.173,1
"C1orf43",0.000218460789820736,-0.674810249188581,0.148,0.224,1
"SYTL3",0.000248024550589005,-0.790908887958121,0.111,0.181,1
"KLF3",0.000250112429107364,-0.353286307890854,0.418,0.517,1
"PPP2CA",0.000258983968604991,-0.708791202771336,0.131,0.205,1
"CCNH",0.000286611144042939,-0.560574179588045,0.156,0.236,1
"FUS",0.000292880564495508,-0.294884024175091,0.697,0.76,1
"BIRC3",0.000293582051564913,-0.646590867769875,0.207,0.289,1
"GIMAP4",0.000341844550222629,-0.298840412714778,0.651,0.714,1
"ARRDC2",0.000344676697012103,-0.676306575515987,0.17,0.245,1
"IL6ST",0.000352490279312568,-0.391405503426427,0.416,0.513,1
"POP5",0.000358769957352468,0.522613555276103,0.292,0.214,1
"RSRC2",0.000373612635933195,-0.622358495461264,0.241,0.318,1
