"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MIR22HG",0.099973363056497,-0.440753350636919,0.234,0.265,1
"TRIM73",0.100275817481852,0.592502670974406,0.128,0.102,1
"GCH1",0.100717617587931,-0.509126503839989,0.137,0.167,1
"NISCH",0.100849080143611,0.396317473835042,0.187,0.156,1
"CDK17",0.10087090668082,0.523805394015932,0.169,0.141,1
"POLL",0.101209453518524,-0.26505903693703,0.092,0.119,1
"AEN",0.101448685797841,-0.365382695637549,0.095,0.124,1
"TMEM62",0.102186353726133,-0.327521404267364,0.086,0.112,1
"NBPF12",0.102186355061967,-0.25413820831022,0.086,0.112,1
"CFAP410",0.102550063365601,0.326245198016689,0.212,0.179,1
"MTF1",0.102914563794243,0.638917492244847,0.132,0.106,1
"C1orf56",0.10304470085698,0.582127463008641,0.424,0.402,1
"SMAD3",0.103388619705355,-0.324930362645984,0.215,0.252,1
"CLCN5",0.103617850572938,0.462149164689613,0.272,0.242,1
"GNLY",0.103625722283872,0.519629415211167,0.229,0.198,1
"SLC44A2",0.103751824077667,0.326884209125231,0.212,0.176,1
"EZH1",0.103966144301408,-0.252150007311313,0.197,0.237,1
"TOP3A",0.103967191994168,0.26050603647662,0.237,0.205,1
"CD247",0.103978595123614,0.433314935481124,0.112,0.086,1
"PILRB",0.105416247739054,0.455047230091719,0.187,0.159,1
"GLE1",0.105772321217218,-0.553757927057789,0.092,0.12,1
"PCED1B",0.105811372254031,0.491679632444616,0.122,0.094,1
"ANO10",0.106859998115425,-0.360375853679817,0.105,0.132,1
"ATP6V0A1",0.10700047811073,0.33648685756966,0.271,0.237,1
"MED21",0.107263463328761,0.312196349917909,0.187,0.156,1
"ZNF274",0.107272764844719,0.380672895764544,0.138,0.111,1
"CAPN7",0.107927094848466,-0.275889581122551,0.213,0.249,1
"BCL9L",0.108100246071482,-0.384288156928983,0.127,0.156,1
"NNT-AS1",0.108487803487811,-0.495715634178969,0.077,0.102,1
"HDGFL3",0.109115735858634,-0.403731626431419,0.106,0.132,1
"MLH1",0.109438906530176,-0.361303095148782,0.144,0.174,1
