"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PIK3IP1",1.19018118595781e-05,-0.421517896994453,0.49,0.6,0.435618215872417
"PBX4",1.36222790865484e-05,-1.27885707476208,0.046,0.105,0.498589036846758
"DDX6",1.60741722406456e-05,-0.327151403867653,0.536,0.661,0.588330778179869
"SKIL",1.75459525266533e-05,-1.21040352122304,0.056,0.117,0.642199408428039
"BNIP3L",2.02831948272388e-05,-0.782646576367513,0.135,0.219,0.742385213871769
"NDUFB1",2.12451956335876e-05,0.400755002132234,0.497,0.402,0.77759540538494
"STK17A",2.39207812949941e-05,-0.378184964748991,0.499,0.597,0.87552451617808
"REL",2.43821322109995e-05,-0.538932971296578,0.235,0.337,0.892410421054793
"RNMT",2.46190367846203e-05,-0.451875007986624,0.315,0.421,0.901081365353888
"SERINC1",2.54118300605945e-05,-0.484897526322589,0.277,0.381,0.930098392047819
"PER1",2.63416548935081e-05,-0.841233846061595,0.1,0.174,0.96413091075729
"SRSF2",2.64614350807853e-05,-0.373536085457849,0.51,0.605,0.968514985391822
"SATB1",2.86268287685459e-05,-0.594244259034076,0.234,0.324,1
"DUSP1",2.91380383181127e-05,-0.371472824141881,0.451,0.561,1
"SYTL3",3.10214339424501e-05,-0.485127286987161,0.444,0.538,1
"RGS1",3.49782630218898e-05,-0.854990941644817,0.092,0.165,1
"CLEC2B",3.54575679167056e-05,0.351365626507692,0.703,0.669,1
"UBR2",3.79771071848301e-05,-0.558013218275064,0.127,0.209,1
"PPP1CB",3.90416622953667e-05,-0.37845170841118,0.376,0.481,1
"ARID5A",4.24568137393626e-05,-0.511657061012694,0.171,0.263,1
"CD2",4.26632304888408e-05,0.320773222681122,0.786,0.728,1
"YPEL5",4.31880625337252e-05,-0.388294478482641,0.28,0.389,1
"S100A9",4.50229508189954e-05,-0.7955947493035,0.141,0.22,1
"FXYD5",4.63165779329431e-05,-0.278676705179794,0.634,0.722,1
"CCDC93",4.70000537778475e-05,-0.730642359280517,0.05,0.109,1
"ZNF276",4.72391656286663e-05,-0.653803708706082,0.124,0.203,1
"SLA2",4.78078046020638e-05,-0.883853272461185,0.081,0.149,1
"PTTG1IP",4.95268219484524e-05,-0.838679508387509,0.061,0.122,1
"CIR1",5.4224708873323e-05,-0.451214271755517,0.358,0.461,1
"SKI",5.68926324944259e-05,-0.993591628307175,0.058,0.117,1
"PDZD8",6.07359184100928e-05,-0.946158315283343,0.1,0.168,1
"ITSN2",6.29657434691917e-05,-0.466808174973846,0.13,0.213,1
"GSPT1",6.58876280502195e-05,-0.596615968709298,0.256,0.355,1
"KRAS",7.05868686278077e-05,-0.566273792108695,0.223,0.321,1
"EMP3",7.84920762447917e-05,0.254684133826346,0.859,0.81,1
"PTGDR",8.00485828272154e-05,0.831991074024668,0.177,0.109,1
"NIFK",9.39095660032124e-05,-0.594170634001946,0.196,0.282,1
"EZR",9.45841398540111e-05,-0.354327128231318,0.514,0.6,1
"HNRNPF",9.48264903285766e-05,-0.350952511325361,0.426,0.531,1
"PTS",9.93150014790989e-05,-1.12884418885096,0.049,0.102,1
"GLRX",0.000104088303400265,0.442521746251032,0.444,0.356,1
"CRYBG1",0.0001055505994033,-0.456670781515923,0.33,0.432,1
"DBF4",0.000128499249491133,-0.594150434881079,0.156,0.234,1
"ATXN7",0.000135556385378719,-0.587325042393839,0.187,0.269,1
"CUL3",0.000146382749506651,-0.537384207431182,0.187,0.271,1
"PLEKHA2",0.000150425751409463,-0.581316844865936,0.18,0.265,1
"GNAI2",0.000154589715456657,0.285725870661265,0.646,0.592,1
"HMGXB4",0.000164567372994364,-0.693348885711389,0.127,0.2,1
"HPGD",0.000179154844337496,-0.76298132986608,0.199,0.271,1
"DHX36",0.000192769264317195,-0.417732033183445,0.318,0.424,1
"NXT1",0.000194047474156309,-0.590329989251852,0.134,0.207,1
"NKTR",0.000202992725712606,-0.411279415826648,0.387,0.483,1
"DDX24",0.000203132091550715,-0.285976719248301,0.578,0.672,1
"TUBA4A",0.000209553653767949,-0.451084117130705,0.391,0.482,1
"RLF",0.000212192784670194,-0.790337925545208,0.06,0.115,1
"PNN",0.000212384561587118,-0.383302918732111,0.318,0.414,1
"SRSF10",0.000216250735650928,-0.40907171949079,0.312,0.403,1
"BRD2",0.00022124480947114,-0.489163106683856,0.245,0.338,1
"GIGYF2",0.000222426988831466,-0.788047303145072,0.082,0.143,1
"MPHOSPH10",0.000223481259239552,-0.437189841622547,0.214,0.303,1
"GABARAPL1",0.00023786839320738,-0.55998245478668,0.248,0.327,1
"PDE3B",0.000240834982483529,-0.509271349798508,0.251,0.334,1
"SNX9",0.000243257443395452,-1.02374739878984,0.052,0.102,1
"UBE2L3",0.000249040587175234,0.349069640325396,0.517,0.442,1
"MXI1",0.000249805271705497,-0.484609875034924,0.175,0.255,1
"ATP2B1",0.000250537724790673,-0.52267783665343,0.182,0.262,1
"NFU1",0.00025405719475807,-0.635469450785691,0.118,0.188,1
"NOL11",0.00025952769265836,-0.767815484479888,0.082,0.143,1
"MKRN1",0.000263919530463104,-0.475740758963105,0.188,0.269,1
"SAMSN1",0.000271811598214412,-0.511272732646601,0.24,0.327,1
"FBXO34",0.000272340136158206,-0.529064971924374,0.121,0.191,1
"AFF4",0.000280389179434237,-0.571959761083237,0.132,0.205,1
"PBXIP1",0.000283109318103397,-0.35129398949852,0.272,0.367,1
"ATP8A1",0.000287500671441849,-0.467116996358499,0.205,0.286,1
"PRSS23",0.000290821255807155,0.675721788067728,0.182,0.119,1
"CCSER2",0.000299893289438745,-0.448052234364721,0.32,0.414,1
"PIM2",0.000301834689798271,-0.70468542200775,0.07,0.126,1
"MIDN",0.000306758988659274,-0.701118251011683,0.148,0.215,1
"C1orf43",0.000313154428313016,-0.591828392077787,0.162,0.235,1
"TMEM41B",0.000314507489614495,-0.621607952845414,0.095,0.157,1
"TGS1",0.00031732055184989,-0.543114032363846,0.181,0.258,1
"DOK2",0.000333312451254094,0.495823180810824,0.326,0.248,1
"NEAT1",0.000343173530573588,-0.283654923774696,0.666,0.751,1
"C7orf50",0.000346083485054119,-0.434391751122107,0.195,0.278,1
"IDI1",0.000346953497030112,-0.485016911451863,0.251,0.329,1
"ZBTB16",0.000382866335252203,-0.680476801832425,0.173,0.241,1
"OTULIN",0.000391737606181156,-0.692064278014842,0.081,0.138,1
"TNFAIP3",0.000391876698239802,-0.29652369345442,0.623,0.695,1
"AGO2",0.000392434795942302,-0.5484225790038,0.116,0.183,1
"YIPF4",0.000392572111630917,-0.594086453344566,0.138,0.207,1
"MLH3",0.000396163878538427,-0.978412851588281,0.061,0.113,1
"TRAT1",0.000400882609455924,-0.516222804191684,0.194,0.269,1
"GPR171",0.000406409933477845,-0.483542635302503,0.202,0.285,1
"ZNF394",0.000410438716001909,-0.438788083355049,0.22,0.298,1
"EPRS",0.00041290099008619,0.45874936979796,0.28,0.206,1
"ZBTB1",0.000418088435079843,-0.357174413545196,0.288,0.384,1
"TRADD",0.000419159679174059,0.461727430732329,0.298,0.225,1
"PAXBP1",0.000426187162425411,-0.754365460577845,0.07,0.125,1
"RNF115",0.000426286420627344,-0.488944891709155,0.316,0.398,1
"LCP1",0.000429132466961093,0.265723959694947,0.852,0.851,1
"NUP98",0.000441275390985604,-0.695010275819141,0.092,0.15,1
"MYOM2",0.000448634313053694,0.686659763066003,0.181,0.12,1
"RELL1",0.00045041480288336,-0.736329737075013,0.052,0.1,1
"PRPF4B",0.000455909745666407,-0.323763667700485,0.38,0.476,1
"NORAD",0.000459408513788873,-0.45616592945098,0.248,0.334,1
"CTR9",0.000469003242786159,-0.555934186407132,0.123,0.19,1
"LGALS1",0.000471171208087613,0.291711905649333,0.558,0.479,1
"CD7",0.000490393498706419,-0.327699817482207,0.531,0.594,1
"HIST1H4C",0.000496096934648279,-0.272055442115301,0.599,0.677,1
"CLTC",0.00050070893949531,-0.698092310670594,0.132,0.197,1
"ARF5",0.000509919692700335,-0.414100237444733,0.311,0.407,1
"ZNF292",0.000515049561848552,-0.420266969241551,0.245,0.333,1
"TARDBP",0.00052801738936718,-0.592186349631158,0.102,0.165,1
"STN1",0.00055002683818508,0.602661138734116,0.18,0.117,1
"RO60",0.000551427772086557,-0.475733546403913,0.28,0.357,1
"IFI27L2",0.000598336247920201,0.480759795798249,0.376,0.314,1
"AIP",0.000612375995368644,-0.341957822686713,0.269,0.352,1
"USP16",0.000622839091819155,-0.416303637647729,0.286,0.368,1
"MED6",0.000629249229590516,-0.563159226631456,0.175,0.246,1
"WAKMAR2",0.000632813622564815,-0.754666698972583,0.084,0.139,1
"TOPORS",0.000637172801694852,-0.745604400742771,0.111,0.172,1
"CDK13",0.000664156185124919,-0.497122872214148,0.228,0.304,1
"FAM214A",0.000664355973777326,-0.454379004347834,0.1,0.162,1
"ACTR3",0.000668836031840582,0.330743984002223,0.561,0.506,1
"TNFRSF1B",0.000670664045272691,-0.383530803142308,0.297,0.378,1
"PTPN22",0.000671157652420496,-0.395977783241991,0.256,0.343,1
"FKBP5",0.000688468961327531,-0.263772531994555,0.625,0.715,1
"PIAS2",0.000708895667319562,-0.893914120788311,0.06,0.109,1
"FLNA",0.000711871418718287,0.301551726836936,0.689,0.645,1
"ILF2",0.000719388590225869,-0.397814860476835,0.205,0.285,1
"FCRL6",0.000738792517574283,0.655149676444994,0.228,0.166,1
"SELENOK",0.000765192414883158,-0.254780822632027,0.557,0.646,1
"LAIR1",0.000768755834287828,0.806612900059432,0.116,0.068,1
"ANKHD1",0.000777460892796876,-0.443817806385138,0.194,0.272,1
"SMCHD1",0.000800254469069782,-0.288442983657032,0.468,0.556,1
"RBM18",0.000819113186929067,-0.782113020762079,0.065,0.115,1
"TLE1",0.000837815943130611,-0.868757619016564,0.139,0.2,1
"FAM102A",0.000848034673841602,-0.543602319009036,0.11,0.169,1
"FAM160B1",0.000869064902985689,-0.632818446545803,0.117,0.18,1
"PPIG",0.000875736986029014,-0.296433882067704,0.379,0.465,1
"BBX",0.00088178427795835,-0.368787732739604,0.316,0.397,1
"IFRD1",0.000894993396647943,-0.722557809773723,0.092,0.148,1
"TXN",0.000911904426157017,0.400682611702665,0.535,0.482,1
"ST3GAL1",0.000911938413560288,-0.547533870803554,0.124,0.186,1
"ROMO1",0.000920598674846825,0.460633692489473,0.337,0.272,1
"TWISTNB",0.00092842995442835,-0.424042020030362,0.117,0.183,1
"OSGEP",0.000930204154889261,-0.796720292558482,0.074,0.125,1
"EXOC4",0.000952684573099815,0.550153529157954,0.167,0.109,1
"AUTS2",0.000963563257451567,-0.414946112401577,0.117,0.179,1
"NAMPT",0.000975599414137071,-0.806859793505792,0.07,0.12,1
"PRELID1",0.00098624122207838,0.34008007612983,0.511,0.447,1
"MTRNR2L8",0.000998793429843904,0.423083888103172,0.301,0.231,1
"SP3",0.00101970115224408,-0.371156056163739,0.221,0.3,1
"CSNK1D",0.00102728421441219,-0.516965798505214,0.187,0.26,1
"PDIA3",0.00108818807274128,-0.321812759368568,0.547,0.623,1
"SUGP2",0.00110929838979,-0.558881961929606,0.109,0.167,1
"VPS37B",0.00111408713673694,-0.522884962777804,0.138,0.203,1
