"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF706",1.48729424682611e-07,-0.482092245440731,0.387,0.504,0.00544364567280825
"FCRLA",1.70511127360725e-07,-0.560718384837563,0.274,0.383,0.00624087777252988
"NCOR1",1.82587802506595e-07,-0.543822644982354,0.277,0.393,0.00668289615954388
"ARPC5",1.91153941324524e-07,-0.329697991802113,0.486,0.61,0.0069964254064189
"IFI30",2.29732244290521e-07,-0.978441800172383,0.145,0.238,0.00840842987327736
"BACH1",2.30565374366187e-07,0.814671070448622,0.319,0.218,0.00843892326717681
"CCDC32",2.41143563692815e-07,-0.5766897115945,0.266,0.38,0.00882609557472074
"IRF2",2.41612474779583e-07,-0.507598003189809,0.319,0.436,0.0088432581894075
"CAPG",2.85864175003266e-07,-0.691268862200186,0.169,0.271,0.0104629146692945
"METTL7A",2.91884956136458e-07,-0.621793064601322,0.178,0.287,0.0106832812795505
"PSMB1",3.42608417016072e-07,-0.367310967929777,0.492,0.608,0.0125398106712053
"PARP1",3.68910388880641e-07,-0.373746133643502,0.491,0.605,0.0135024891434203
"TCL1A",3.69683189236956e-07,-0.483833207550895,0.664,0.67,0.0135307744092618
"CAP1",3.93699893986095e-07,-0.44242570540005,0.367,0.482,0.0144098098197851
"SMAP2",4.32368477457633e-07,0.372114460242419,0.803,0.773,0.0158251186434268
"LIMD2",4.70586250965754e-07,-0.26687941770495,0.813,0.89,0.0172239273715975
"CIRBP",4.74048265000155e-07,0.265947073326931,0.91,0.898,0.0173506405472707
"EPSTI1",5.21282970382837e-07,-0.741572679380166,0.178,0.275,0.0190794779989822
"CDK2AP2",5.3005749719997e-07,-0.745710300837829,0.116,0.204,0.0194006344550161
"ATP6V0E1",5.49701288425785e-07,-0.338948793229356,0.55,0.651,0.0201196168576721
"BRK1",6.92069505153351e-07,-0.31877059754822,0.46,0.572,0.0253304359581178
"MAP2K2",8.07151415352636e-07,-0.455770291346819,0.35,0.46,0.0295425489533218
"ARHGAP45",8.60964576096586e-07,-0.54628700205792,0.197,0.299,0.0315121644497112
"SNX17",9.85113625410917e-07,-0.5194612841368,0.163,0.264,0.036056143803665
"NFKBID",9.94381023688781e-07,0.593112324877033,0.351,0.248,0.0363953398480331
"ATP5F1C",9.9958273804143e-07,-0.499263391720153,0.308,0.419,0.0365857277950544
"HLA-DQA2",1.00754368720142e-06,-0.306555351701925,0.47,0.616,0.0368771064952591
"SAMD9",1.02435812768586e-06,-0.647491869828772,0.211,0.313,0.0374925318314303
"CYBB",1.08959828909385e-06,-0.328545593836799,0.313,0.433,0.0398803869791239
"PLCG2",1.1549387834746e-06,-0.266800671026261,0.635,0.749,0.0422719144139539
"DDX58",1.28629735909952e-06,-1.04545232939185,0.048,0.112,0.0470797696404017
"COA3",1.32070263555942e-06,-0.909070698552197,0.088,0.164,0.0483390371641103
