"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPS29",1.12788676772622e-42,0.33293147370108,0.993,0.999,4.12817835855473e-38
"RPL38",5.52437415141336e-38,0.382388437795015,0.992,0.995,2.0219761831588e-33
"RPS21",5.06754389274703e-35,0.289978246828514,0.99,0.996,1.85477174018434e-30
"MT-ND3",2.56674123922011e-30,0.476868721977999,0.999,0.996,9.39452960966952e-26
"RPL37A",1.52648187926773e-27,0.282045460881957,0.993,1,5.5870763263078e-23
"JUND",3.82573536494547e-12,0.970679731966784,0.846,0.8,1.40025740092369e-07
"PPP1R15A",1.30141733870595e-09,2.04338579097536,0.197,0.095,4.76331760139764e-05
"DDIT4",2.65665063151261e-09,-0.384547820816171,0.504,0.655,9.7236069763993e-05
"FKBP5",9.47737939026257e-09,-0.523579606327618,0.548,0.662,0.000346881563063
"GIMAP4",1.75115080203147e-08,-0.578810160654784,0.525,0.652,0.000640938705051539
"GIMAP7",8.96539817832097e-08,-0.343888160169302,0.732,0.853,0.00328142538724726
"CCR7",1.33372169174296e-07,-0.519412128640932,0.555,0.634,0.00488155476394841
"DCTN6",3.98877026446397e-07,-1.15089596279484,0.076,0.16,0.0145992980449646
"NR4A2",5.06228491794032e-07,1.91789865389088,0.14,0.064,0.0185284690281534
"FOSB",6.83861758530989e-07,1.48121726023054,0.167,0.084,0.0250300242239927
"CDC37L1",7.8972356717027e-07,-0.803677936557058,0.124,0.223,0.028904672281999
"IER5",8.83524180705594e-07,1.68870502362767,0.133,0.059,0.0323378685380054
"C14orf119",2.05294616401818e-06,-1.13826401475537,0.053,0.125,0.0751398825492296
"KLF6",3.26082140942295e-06,1.08282380768911,0.433,0.341,0.119349324406289
"JUN",3.92604712853986e-06,1.47281588173151,0.303,0.214,0.143697250951687
"KDM6B",5.08836178563726e-06,1.24417147616584,0.136,0.066,0.186239129716109
"DYNLT1",8.90028145459216e-06,-0.57510376118834,0.316,0.416,0.325759201519528
"MRPS18C",9.21532675006667e-06,-0.61947514296996,0.192,0.289,0.33729017437919
"LINC01138",1.53442727289149e-05,0.497384010527498,0.364,0.256,0.561615726151014
"MYADM",2.00994035011391e-05,0.88762321411931,0.211,0.13,0.735658267545194
"MT-ND4L",2.17668243445933e-05,0.351480918220078,0.639,0.53,0.79668753783646
"HERC5",4.00306671030747e-05,-1.0628219354016,0.052,0.111,1
"PSMB8-AS1",4.39706323593409e-05,-0.427002589308753,0.263,0.366,1
"SC5D",7.35371169575617e-05,-0.816329560098286,0.114,0.187,1
"EIF2S2",0.000121688405744984,-0.337421976409303,0.426,0.513,1
"SOCS1",0.00012611128573,-0.534122568167331,0.163,0.244,1
"ZNFX1",0.000132973777916016,-0.661551280339875,0.07,0.131,1
"OXLD1",0.000154136707274825,-0.515380210522611,0.187,0.272,1
"CCNL1",0.000169959004243257,0.624799672691026,0.551,0.466,1
"PCMTD1",0.000219021702115095,0.469295142212678,0.278,0.195,1
"TMEM204",0.000224910184200175,-0.619889903210905,0.128,0.197,1
"ELOC",0.000226443756987564,-0.465267376668045,0.235,0.318,1
"SRSF8",0.000276583729445398,-0.365620083097996,0.279,0.372,1
"MOB4",0.000295169354271695,-0.514406040455417,0.152,0.226,1
"SMAP2",0.000395099265069731,-0.280078767103228,0.657,0.722,1
"HSPH1",0.000423116037562003,1.05278157724241,0.143,0.088,1
"SLC38A2",0.000435659905413483,0.745194150582497,0.219,0.151,1
"PGLS",0.000436496497045123,-0.360577578937926,0.281,0.365,1
"HNRNPF",0.000460933578145206,-0.326830358467427,0.44,0.512,1
"TSPYL2",0.000507847197233376,0.874258252562696,0.167,0.106,1
"GPR171",0.000535987941049359,-0.562419131298113,0.153,0.224,1
"ENO1",0.000585190262117371,-0.300329609612201,0.544,0.607,1
"TRA2B",0.00058570202085738,0.440154540157392,0.622,0.564,1
"PDHB",0.000623683516798391,-0.485988700035947,0.145,0.211,1
"TUBA4A",0.000635774367886656,-0.329622854064165,0.378,0.465,1
"SERPINB1",0.000671254590562301,-0.426887797601726,0.306,0.387,1
"TNFRSF14",0.000707850799059425,-0.336759273531053,0.303,0.388,1
"ASF1A",0.000709624701588682,-0.562576930704433,0.1,0.161,1
"ZNF91",0.000718084992050018,-0.653469877279488,0.142,0.206,1
"CYTIP",0.000725520600371813,-0.310942793834617,0.563,0.629,1
"LINC01578",0.000776807807042445,0.287447192388096,0.84,0.807,1
"NIFK",0.000905318499504313,-0.4437132595067,0.239,0.316,1
