"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AREG",0.0460104944210495,0.562897200924575,0.188,0.151,1
"HLA-DOA",0.0461226120391134,-0.302909447431676,0.172,0.22,1
"SMIM29",0.0461323473559815,-0.250730382622788,0.122,0.164,1
"SARNP",0.0463713531402314,-0.268794271045662,0.225,0.275,1
"FLII",0.0464078065051114,-0.44011265540331,0.116,0.154,1
"HEIH",0.0468037050992777,-0.400377861041016,0.151,0.193,1
"PKIG",0.0469517299981395,0.318493858342512,0.369,0.327,1
"HAUS1",0.0478430212855301,-0.449244145380425,0.122,0.159,1
"MOB3A",0.0479569854004195,0.442079565292633,0.258,0.213,1
"HSPA13",0.0480058104617162,-0.462053743278061,0.074,0.106,1
"C1orf52",0.0481294588258209,-0.32945859956795,0.159,0.205,1
"CD19",0.0485174506342696,-0.254548185233483,0.238,0.287,1
"LRP10",0.0490333552937478,-0.350822705875685,0.233,0.28,1
"API5",0.0490888289549152,0.354862585434268,0.179,0.138,1
"ZDHHC12",0.0491706656777525,-0.568749813872215,0.126,0.161,1
"RGS2",0.0492481394734301,0.689734724779676,0.264,0.223,1
"HECA",0.049563086288531,0.603562180826962,0.213,0.174,1
"NOP14",0.0501344762563481,-0.356803415332205,0.114,0.153,1
"PRKAA1",0.0502671162721198,0.497469670053269,0.177,0.139,1
"STK10",0.0503349148747765,0.310985271779121,0.232,0.185,1
"SNRNP40",0.0508060285333298,-0.257897174957997,0.142,0.185,1
"LACTB",0.050900189689057,-0.569849364343947,0.097,0.131,1
"RPF2",0.0510529325294107,-0.467771389747147,0.069,0.101,1
"DMAP1",0.0510728413068316,-0.402371372846703,0.095,0.131,1
"LINC01184",0.0513163359868931,0.49012078751174,0.166,0.129,1
"GLG1",0.0516182258968094,0.287518392465392,0.266,0.221,1
"ARID1B",0.0517097350937768,0.264002157016431,0.578,0.55,1
"AHCTF1",0.0517714560925849,-0.36552060906501,0.105,0.141,1
"SNHG16",0.0519846562297727,0.312725900108202,0.374,0.329,1
"CD2AP",0.0522153139245587,0.494645416973179,0.174,0.136,1
"DICER1",0.0522435328318674,-0.388340382586911,0.182,0.227,1
"C1orf43",0.0522821479159086,-0.311698095908062,0.198,0.243,1
"ZNF26",0.0532147598381246,-0.443703328645461,0.084,0.117,1
"LSM2",0.0535827119478608,-0.2532911672311,0.349,0.401,1
"TRNT1",0.0536380205201945,-0.510015289601746,0.072,0.104,1
"BLOC1S2",0.053722240918521,0.335981977127163,0.444,0.408,1
"DNAJC2",0.0539203919490806,-0.31436302019417,0.182,0.225,1
"RRP1B",0.0539882509724652,-0.323120846575503,0.143,0.186,1
"PTGER4",0.0540517704850017,0.57887328438934,0.111,0.079,1
"TCTEX1D2",0.0546467602115691,0.629895863087222,0.121,0.087,1
"JMY",0.0548058237482111,0.672771333868635,0.13,0.097,1
"GMCL1",0.0549426657514613,0.521516237699563,0.11,0.077,1
