"Gene","CellType_Frequency","Comparison_Frequency","Mean_Log2FC","Median_Log2FC","Mean_Abs_Log2FC","Max_Abs_Log2FC","Min_Adjusted_P","Median_Adjusted_P","Category","Safe_Min_P","Significance_Strength","Signature_Score"
"JDP2",1,2,-0.952878051671596,-0.952878051671596,0.952878051671596,1.35448478035645,0.0000000000000000669100957345756,0.00620468832708063,"Cell-type-specific",0.0000000000000000669100957345756,16.1745083487341,30.8246680041754
"CLEC4E",2,1,-1.42307770771559,-1.42307770771559,1.42307770771559,1.69895055066969,0.000000000015532266693579,0.0000000594558111030363,"Shared across 2 cell types",0.000000000015532266693579,10.8087651610982,30.7634254973836
"CDKN2D",4,1,0.695277434601434,0.69498571029291,0.695277434601434,0.782451733260237,0.00000000000946180998802911,0.000137618058065285,"Moderately recurrent (3-4)",0.00000000000946180998802911,11.0240257776972,30.6590254467895
"BTG2",1,1,1.40574588762677,1.40574588762677,1.40574588762677,1.40574588762677,0.000000000000000000000246847374471051,0.000000000000000000000246847374471051,"Cell-type-specific",0.000000000000000000000246847374471051,21.607571487682,30.3747547604105
"SCO2",2,1,1.10725377141826,1.10725377141826,1.10725377141826,1.39242031891966,0.0000000000000516194864319978,0.0000249069942065214,"Shared across 2 cell types",0.0000000000000516194864319978,13.2871863206147,29.4245743300754
"PLIN2",2,1,-1.28433542918371,-1.28433542918371,1.28433542918371,1.56477011521864,0.00000000000421759343597568,0.00000000307174297730556,"Shared across 2 cell types",0.00000000000421759343597568,11.374935287333,29.2184647883875
"LINC01781",1,1,-1.55710816080103,-1.55710816080103,1.55710816080103,1.55710816080103,0.000000000000000000192556607000585,0.000000000000000000192556607000585,"Cell-type-specific",0.000000000000000000192556607000585,18.7154415752772,29.141966809859
"HLA-DRB1",1,1,0.686481911902112,0.686481911902112,0.686481911902112,0.686481911902112,0.0000000000000000000000000000000000000000141489150413909,0.0000000000000000000000000000000000000000141489150413909,"Cell-type-specific",0.0000000000000000000000000000000000000000141489150413909,40.8492768611717,28.0422896794758
"CD55",3,2,-0.683922186506631,-0.610780432627161,0.683922186506631,0.859102810935456,0.000000162913224758724,0.00122440807560099,"Moderately recurrent (3-4)",0.000000162913224758724,6.78804365966561,27.8549619709259
"C1orf162",3,2,-0.767624337688545,-0.807969995197593,0.767624337688545,0.869646068458216,0.00000105104043014485,0.00000146163691186745,"Moderately recurrent (3-4)",0.00000105104043014485,5.97838057773856,27.5349025886197
"SESN1",2,2,-1.25827065247417,-1.25827065247417,1.25827065247417,1.48882408612643,0.00000360469596792013,0.000102898813451895,"Shared across 2 cell types",0.00000360469596792013,5.44313135924491,27.3957297875989
"HSPA8",1,2,-0.805749783003721,-0.805749783003721,0.805749783003721,0.96344254399865,0.000000000000000138776654702148,0.0000105932096573838,"Cell-type-specific",0.000000000000000138776654702148,15.857683585659,25.5546502161728
"CCR7",2,1,-0.608751096153284,-0.608751096153284,0.608751096153284,0.698090063665636,0.00000000000000000000372359242803342,0.00244077738197421,"Shared across 2 cell types",0.00000000000000000000372359242803342,20.42903786151,24.8723983831023
"MYOM2",2,1,-1.29037732417725,-1.29037732417725,1.29037732417725,1.94885339707056,0.000000000279355234871615,0.00000518480567621624,"Shared across 2 cell types",0.000000000279355234871615,9.55384318593061,24.6561252117404
"PTGS2",1,2,0.397481394088156,0.397481394088156,0.965918004573314,1.36339939866147,0.000000000000229446660060463,0.000141301103763244,"Cell-type-specific",0.000000000000229446660060463,12.6393182597295,24.4170901452099
"RNF213",1,1,1.67434779846466,1.67434779846466,1.67434779846466,1.67434779846466,0.00000000000000561683958438362,0.00000000000000561683958438362,"Cell-type-specific",0.00000000000000561683958438362,14.2505079792949,23.8603066621355
"OASL",1,1,3.23036890755062,3.23036890755062,3.23036890755062,3.23036890755062,0.000000105537438233592,0.000000105537438233592,"Cell-type-specific",0.000000105537438233592,6.97659345189205,22.5369705676133
"SAMD9",2,2,0.584896865996084,0.584896865996084,1.23238873582486,1.81728560182094,0.0000268360837958564,0.0187596839576131,"Shared across 2 cell types",0.0000268360837958564,4.57128086070654,22.534380164106
"ZC3HAV1",1,2,1.53879220648998,1.53879220648998,1.53879220648998,1.58378675169286,0.0000000935564782424054,0.0121825513231234,"Cell-type-specific",0.0000000935564782424054,7.02892613475383,21.6321135123059
"KLF10",3,2,-0.137771347036552,0.509885732881444,0.847740913901828,1.47826839140757,0.0000649193290656937,0.000566739900916931,"Moderately recurrent (3-4)",0.0000649193290656937,4.18762597720952,21.3001312379918
"BCL7A",1,1,1.38877763510747,1.38877763510747,1.38877763510747,1.38877763510747,0.00000000000000112617028180515,0.00000000000000112617028180515,"Cell-type-specific",0.00000000000000112617028180515,14.9483959373203,20.7599979584818
"SYTL3",3,3,-0.204174101408237,-0.533854948183885,0.731162361730112,0.869149746523638,0.000723750153895263,0.00342607495635779,"Moderately recurrent (3-4)",0.000723750153895263,3.1404113309179,20.6653550896614
"PRKDC",1,1,-1.52825722943804,-1.52825722943804,1.52825722943804,1.52825722943804,0.0000000000000446706516146907,0.0000000000000446706516146907,"Cell-type-specific",0.0000000000000446706516146907,13.3499777123905,20.4021999517975
"KLF4",2,2,-0.487517210030193,-1.24222031872679,1.17371729638331,1.24963144089347,0.0000596232849245922,0.00150800277719382,"Shared across 2 cell types",0.0000596232849245922,4.22458410033755,19.8338697143685
"DYNLT1",2,2,0.241154230729878,0.660998668134034,0.69983315618247,0.750482412234489,0.0000000878078022889743,0.000665411706304382,"Shared across 2 cell types",0.0000000878078022889743,7.05646689251646,19.7533979875476
"CPD",1,1,-1.16988979276856,-1.16988979276856,1.16988979276856,1.16988979276856,0.0000000000000000204392720107327,0.0000000000000000204392720107327,"Cell-type-specific",0.0000000000000000204392720107327,16.6895345766074,19.5249161472309
"JUNB",2,1,0.852626964758447,0.852626964758447,0.852626964758447,1.10798709879971,0.0000000000041899706629339,0.0137286207681811,"Shared across 2 cell types",0.0000000000041899706629339,11.3777890178381,19.4020194318826
"ELL2",2,1,-2.09930628570149,-2.09930628570149,2.09930628570149,2.58581261673419,0.0000301456038795283,0.0000412638927323272,"Shared across 2 cell types",0.0000301456038795283,4.52077601188421,18.980986995994
"PICK1",2,1,-1.50269931309909,-1.50269931309909,1.50269931309909,1.68780272089162,0.00000049842747360206,0.000271879791834192,"Shared across 2 cell types",0.00000049842747360206,6.30239802713354,18.9412183725012
"FLT3",1,1,-2.55563283540162,-2.55563283540162,2.55563283540162,2.55563283540162,0.0000000508545565539614,0.0000000508545565539614,"Cell-type-specific",0.0000000508545565539614,7.29367012833444,18.6399428705595
"AL118516.1",1,2,-0.38237061379913,-0.38237061379913,1.89824460870531,2.28061522250444,0.0000123318183980603,0.00134176952867841,"Cell-type-specific",0.0000123318183980603,4.90897287944513,18.6368626053746
"MAP3K8",3,2,0.47070822687911,0.853307212382107,0.83782550482019,0.910453038634387,0.000213191885642208,0.00215980319235019,"Moderately recurrent (3-4)",0.000213191885642208,3.67122932913832,18.455097395976
"IGHD",1,1,0.851123549982168,0.851123549982168,0.851123549982168,0.851123549982168,0.000000000000000000000225905064427501,0.000000000000000000000225905064427501,"Cell-type-specific",0.000000000000000000000225905064427501,21.6460740327881,18.4234833739634
"YPEL5",4,2,-0.0965179910266722,-0.144622822860694,0.989831347796242,1.24543555942566,0.0050126815450611,0.00664649227245031,"Moderately recurrent (3-4)",0.0050126815450611,2.29992988517665,18.2123415846501
"IGHA2",1,1,-2.12385189269378,-2.12385189269378,2.12385189269378,2.12385189269378,0.00000000273820709460061,0.00000000273820709460061,"Cell-type-specific",0.00000000273820709460061,8.56253370863408,18.1855534233368
"HBA1",4,1,-1.48303713253638,-1.49185417826402,1.48303713253638,2.30747952575098,0.00108196555152662,0.00288291286258557,"Moderately recurrent (3-4)",0.00108196555152662,2.9657865664199,17.5934864207131
"GNG11",2,1,1.58361338292017,1.58361338292017,1.58361338292017,2.16146338383598,0.00000298528355589166,0.00462483934299746,"Shared across 2 cell types",0.00000298528355589166,5.52501441129831,17.4989735251176
"PER1",2,2,-0.905440755210475,-0.905440755210475,0.905440755210475,1.07163285842532,0.0000148060066725534,0.00517671063981743,"Shared across 2 cell types",0.0000148060066725534,4.82956205923232,17.4915292729887
"ZFP36",1,1,-1.24031009533725,-1.24031009533725,1.24031009533725,1.24031009533725,0.00000000000000819483161003276,0.00000000000000819483161003276,"Cell-type-specific",0.00000000000000819483161003276,14.0864599660209,17.4715785034197
"ADAR",2,1,0.959629936213071,0.959629936213071,0.959629936213071,1.37315670516428,0.000000000874586832674877,0.0154623563905102,"Shared across 2 cell types",0.000000000874586832674877,9.0581970654541,17.3850341442543
"CLECL1",2,2,-0.920230381756956,-0.920230381756956,0.920230381756956,1.02248605236377,0.0000217979094417313,0.0000492400890842272,"Shared across 2 cell types",0.0000217979094417313,4.66158515600349,17.1589291508066
"GLUL",1,2,-0.687834953043708,-0.687834953043708,0.687834953043708,0.86929839998914,0.000000000000658400558458452,0.00769848507190515,"Cell-type-specific",0.000000000000658400558458452,12.181509809425,16.7577364555346
"STAT1",2,1,1.02387166879404,1.02387166879404,1.02387166879404,1.10706506154634,0.00000000875816996983372,0.000413079090807206,"Shared across 2 cell types",0.00000000875816996983372,8.05758663070765,16.4998693400703
"FBXO32",2,3,-0.27170315431184,-0.699298472173325,0.868551436344576,1.0110834138113,0.000803075002347351,0.0022836052480739,"Shared across 2 cell types",0.000803075002347351,3.09524389234962,16.1302711712223
"CD69",2,2,-0.215135114367035,-0.630310637390652,0.706744614137689,0.752508955366433,0.00000206049626513523,0.00190394647362762,"Shared across 2 cell types",0.00000206049626513523,5.6860281683428,16.0742791352459
"IFITM1",2,2,0.220510696039965,0.615835988269576,0.699743752563571,0.764545684635727,0.00000185284679231789,0.0000560648465440658,"Shared across 2 cell types",0.00000185284679231789,5.73216049001826,16.0441739663281
"PIK3R1",2,2,0.541333158119828,0.534690654981345,0.541333158119828,0.582817709158745,0.0000000431114050355885,0.000000113309134107314,"Shared across 2 cell types",0.0000000431114050355885,7.36540782290674,15.9485579104584
"IFITM3",1,1,2.02795321259984,2.02795321259984,2.02795321259984,2.02795321259984,0.0000000152710343435084,0.0000000152710343435084,"Cell-type-specific",0.0000000152710343435084,7.81613154614825,15.8507490791143
"AL139020.1",1,1,-1.94066508694848,-1.94066508694848,1.94066508694848,1.94066508694848,0.00000000748660479747507,0.00000000748660479747507,"Cell-type-specific",0.00000000748660479747507,8.12571509178258,15.7692915851128
"SSPN",1,1,-1.8948214809291,-1.8948214809291,1.8948214809291,1.8948214809291,0.00000000511142271025507,0.00000000511142271025507,"Cell-type-specific",0.00000000511142271025507,8.29145820178003,15.7108331089586
"NR4A3",1,1,2.25468559483146,2.25468559483146,2.25468559483146,2.25468559483146,0.000000114817169571487,0.000000114817169571487,"Cell-type-specific",0.000000114817169571487,6.93999316339625,15.6475026137383
"PPBP",3,1,0.793168406104633,0.825536910884006,0.793168406104633,0.892987204324342,0.000000340984108964636,0.00000917424819967865,"Moderately recurrent (3-4)",0.000000340984108964636,6.46726586015642,15.3888928624655
"ISG20",2,1,-0.767538131247023,-0.767538131247023,0.767538131247023,0.937735207741854,0.000000000102020485218347,0.000000000147667671871731,"Shared across 2 cell types",0.000000000102020485218347,9.9913126152574,15.3374268268389
"PLEKHO2",1,2,0.000028496463339911,0.000028496463339911,1.05651190787619,1.05654040433953,0.0000000709218017874586,0.00115585108750842,"Cell-type-specific",0.0000000709218017874586,7.14922023956279,15.1064726302551
"KLRC2",1,1,-1.79886768581299,-1.79886768581299,1.79886768581299,1.79886768581299,0.00000000447617656792315,0.00000000447617656792315,"Cell-type-specific",0.00000000447617656792315,8.34909279056141,15.0189132267951
"TMEM123",2,1,1.17068442283965,1.17068442283965,1.17068442283965,1.70558918218991,0.00000076251314327864,0.0000619023567834763,"Shared across 2 cell types",0.00000076251314327864,6.11775266607404,14.3239154979172
"CNOT6L",1,1,-0.924633222442271,-0.924633222442271,0.924633222442271,0.924633222442271,0.000000000000000332400419590378,0.000000000000000332400419590378,"Cell-type-specific",0.000000000000000332400419590378,15.4783384366759,14.3117859467557
"GIMAP7",2,1,-0.617390835840355,-0.617390835840355,0.617390835840355,0.652062890136542,0.00000000000339752418846937,0.00000000108239630794281,"Shared across 2 cell types",0.00000000000339752418846937,11.468837442651,14.1615102696709
"COCH",1,1,-1.95872935109496,-1.95872935109496,1.95872935109496,1.95872935109496,0.0000000681821365685457,0.0000000681821365685457,"Cell-type-specific",0.0000000681821365685457,7.16632939375848,14.0368997231693
"KLF9",2,1,-0.857172600466812,-0.857172600466812,0.857172600466812,0.867401633965877,0.00000000670973845335488,0.00156768951100391,"Shared across 2 cell types",0.00000000670973845335488,8.1732944083673,14.0118480448021
"GRASP",1,1,1.67027316742188,1.67027316742188,1.67027316742188,1.67027316742188,0.0000000062083727889872,0.0000000062083727889872,"Cell-type-specific",0.0000000062083727889872,8.20702221324806,13.7079689872236
"PLEKHO1",2,2,0.171874482988165,0.171874482988165,0.681355604018737,0.853230087006903,0.00000980360625121988,0.000153208684229293,"Shared across 2 cell types",0.00000980360625121988,5.00861413992878,13.6505892504318
"RNASE6",1,2,-1.03045395104759,-1.03045395104759,1.03045395104759,1.0582201396968,0.000000322434375106772,0.000000545913290807965,"Cell-type-specific",0.000000322434375106772,6.49155866375478,13.3785045470466
"DAAM1",1,1,-1.33799224781457,-1.33799224781457,1.33799224781457,1.33799224781457,0.000000000127153693305809,0.000000000127153693305809,"Cell-type-specific",0.000000000127153693305809,9.8956710207888,13.2403311127387
"DAAM2",1,1,-3.33655065844612,-3.33655065844612,3.33655065844612,3.33655065844612,0.000113697920436804,0.000113697920436804,"Cell-type-specific",0.000113697920436804,3.94424747859353,13.1601815217757
"G0S2",1,2,0.057430941263627,0.057430941263627,0.789143058320116,0.846573999583743,0.00000000723747502259054,0.000319433936168065,"Cell-type-specific",0.00000000723747502259054,8.14041292206517,12.8479006986142
"PLSCR1",1,1,2.24661854125906,2.24661854125906,2.24661854125906,2.24661854125906,0.00000350614158428622,0.00000350614158428622,"Cell-type-specific",0.00000350614158428622,5.45517055029793,12.2556873040297
"TRIM22",1,1,2.58613562296789,2.58613562296789,2.58613562296789,2.58613562296789,0.0000184467750627659,0.0000184467750627659,"Cell-type-specific",0.0000184467750627659,4.73407954792578,12.2429717608546
"TRAF3IP3",3,1,-0.581886858988427,-0.55274941031878,0.581886858988427,0.66121214113853,0.0000000974646675361864,0.000239209165829296,"Moderately recurrent (3-4)",0.0000000974646675361864,7.01115279430224,12.2390930320934
"CEBPD",3,1,-0.611467217437566,-0.614302382574877,0.611467217437566,0.713382412788563,0.000000212837680124393,0.000261437569275535,"Moderately recurrent (3-4)",0.000000212837680124393,6.67195148341893,12.2390388253338
"HMGB2",1,1,-1.01753648226898,-1.01753648226898,1.01753648226898,1.01753648226898,0.0000000000025093748467407,0.0000000000025093748467407,"Cell-type-specific",0.0000000000025093748467407,11.6004344595656,11.8038652727783
"IL7R",2,1,-0.895537871758313,-0.895537871758313,0.895537871758313,1.15065498895196,0.000000289908661108412,0.0000220635167075427,"Shared across 2 cell types",0.000000289908661108412,6.53773880977297,11.7095853996316
"PSMB9",2,1,-0.567025585097112,-0.567025585097112,0.567025585097112,0.6142478648804,0.0000000000986063572912615,0.0000176977301823605,"Shared across 2 cell types",0.0000000000986063572912615,10.0060950845769,11.3474238397391
"MARCKS",3,1,0.337885833181728,0.531633084549181,0.675275373057984,0.988108724810386,0.00000270550664555785,0.000572604771145095,"Moderately recurrent (3-4)",0.00000270550664555785,5.56775139496904,11.2792962009955
"SRGN",2,2,-0.838593940751802,-0.838593940751802,0.838593940751802,1.10040447898922,0.000443449313565742,0.000481597960153648,"Shared across 2 cell types",0.000443449313565742,3.35315601302886,11.2477452596859
"SC5D",2,1,-1.13173086032988,-1.13173086032988,1.13173086032988,1.25942358791958,0.0000107912000346447,0.0136701896578148,"Shared across 2 cell types",0.0000107912000346447,4.96693025694406,11.2424565057796
"CRIP1",1,1,-0.935332491386491,-0.935332491386491,0.935332491386491,0.935332491386491,0.00000000000120144242622682,0.00000000000120144242622682,"Cell-type-specific",0.00000000000120144242622682,11.9202970359887,11.1494411247384
"AP001189.1",1,1,1.60457315216437,1.60457315216437,1.60457315216437,1.60457315216437,0.000000121947084806917,0.000000121947084806917,"Cell-type-specific",0.000000121947084806917,6.91382857720677,11.0937437136528
"TMCC3",2,1,-1.11185792253092,-1.11185792253092,1.11185792253092,1.18991916742393,0.0000127813922004047,0.000052099430885113,"Shared across 2 cell types",0.0000127813922004047,4.89342183850757,10.8815796788609
"PARP14",2,1,1.25883264999766,1.25883264999766,1.25883264999766,1.35488670209874,0.0000493230732564426,0.000528207887698711,"Shared across 2 cell types",0.0000493230732564426,4.3069498709098,10.8434582388089
"FAM111B",1,1,2.10871225304987,2.10871225304987,2.10871225304987,2.10871225304987,0.00000834118322617928,0.00000834118322617928,"Cell-type-specific",0.00000834118322617928,5.07877233879251,10.7096694612625
"HIPK2",1,1,-1.40699202977429,-1.40699202977429,1.40699202977429,1.40699202977429,0.0000000275721318714567,0.0000000275721318714567,"Cell-type-specific",0.0000000275721318714567,7.55952965303767,10.6361979706664
"CD79B",1,1,-0.554887970706911,-0.554887970706911,0.554887970706911,0.554887970706911,0.0000000000000000000929559800702371,0.0000000000000000000929559800702371,"Cell-type-specific",0.0000000000000000000929559800702371,19.0317226658387,10.5604739691039
"CCR2",1,1,-0.982396722843865,-0.982396722843865,0.982396722843865,0.982396722843865,0.0000000000188676057014586,0.0000000000188676057014586,"Cell-type-specific",0.0000000000188676057014586,10.7242832082939,10.5355006786775
"ASAH1",1,1,-0.921335010682233,-0.921335010682233,0.921335010682233,0.921335010682233,0.00000000000425898960829397,0.00000000000425898960829397,"Cell-type-specific",0.00000000000425898960829397,11.3706934195802,10.4762179431933
"TUBB6",2,1,-1.27312729190849,-1.27312729190849,1.27312729190849,1.82240135029275,0.0000806655936866696,0.00267387769828101,"Shared across 2 cell types",0.0000806655936866696,4.09331166550441,10.4226135912821
"AC068587.4",1,1,1.76145068657029,1.76145068657029,1.76145068657029,1.76145068657029,0.0000012364091102289,0.0000012364091102289,"Cell-type-specific",0.0000012364091102289,5.90783780358644,10.4063649552732
"CES1",1,2,-0.901266246331943,-0.901266246331943,0.901266246331943,0.998735597295792,0.00000195185964191493,0.000338599979913662,"Cell-type-specific",0.00000195185964191493,5.70955141563115,10.2916519452102
"TNFRSF13B",1,1,-1.19143655746348,-1.19143655746348,1.19143655746348,1.19143655746348,0.00000000237662103041091,0.00000000237662103041091,"Cell-type-specific",0.00000000237662103041091,8.62404006417958,10.2749966054932
"LBR",2,2,-0.668240802516793,-0.668240802516793,0.668240802516793,0.67604089983309,0.000154463519260397,0.0042192843535796,"Shared across 2 cell types",0.000154463519260397,3.81117407452186,10.1871280883587
"ACSL1",2,1,-0.983106302270676,-0.983106302270676,0.983106302270676,1.13089598379948,0.00000787456851500556,0.0000203505153574805,"Shared across 2 cell types",0.00000787456851500556,5.10377323394294,10.0351032632994
"SOD2",1,1,-0.734657624233019,-0.734657624233019,0.734657624233019,0.734657624233019,0.0000000000000427256050822879,0.0000000000000427256050822879,"Cell-type-specific",0.0000000000000427256050822879,13.3693117780622,9.82186682850167
"IGHG1",1,1,1.67276897686824,1.67276897686824,1.67276897686824,1.67276897686824,0.00000153561939159436,0.00000153561939159436,"Cell-type-specific",0.00000153561939159436,5.81371641230792,9.72500445481841
"TMEM176A",1,2,-0.097373269598412,-0.097373269598412,0.880774807842302,0.978148077440714,0.00000308740507027804,0.00208351097511357,"Cell-type-specific",0.00000308740507027804,5.51040638695923,9.70685425321403
"IDS",1,1,-1.15422870638766,-1.15422870638766,1.15422870638766,1.15422870638766,0.00000000465616839192343,0.00000000465616839192343,"Cell-type-specific",0.00000000465616839192343,8.33197132166558,9.61700048026514
"APOBEC3G",2,2,-0.627675621762484,-0.593577661039664,0.627675621762484,0.742502683672029,0.000158229153869509,0.00172503287803512,"Shared across 2 cell types",0.000158229153869509,3.80071349430138,9.54246082270671
"TMIGD2",1,1,-1.11855188443835,-1.11855188443835,1.11855188443835,1.11855188443835,0.00000000344621365370798,0.00000000344621365370798,"Cell-type-specific",0.00000000344621365370798,8.46265780124955,9.46592183094459
"TIGIT",1,1,-1.34513433092557,-1.34513433092557,1.34513433092557,1.34513433092557,0.0000000922864027815706,0.0000000922864027815706,"Cell-type-specific",0.0000000922864027815706,7.03486228198535,9.46283476883189
"IL1RAP",2,1,-0.956054782742921,-0.956054782742921,0.956054782742921,1.07605561763352,0.0000114031963376426,0.000655524708574811,"Shared across 2 cell types",0.0000114031963376426,4.94297339802919,9.45150671631366
"AHNAK",1,1,-0.84752011813123,-0.84752011813123,0.84752011813123,0.84752011813123,0.0000000000123604278350375,0.0000000000123604278350375,"Cell-type-specific",0.0000000000123604278350375,10.9079664966274,9.24472105379319
"MRPS6",2,1,-0.764030715675203,-0.764030715675203,0.764030715675203,0.885844152964507,0.00000109994774159283,0.023243981834164,"Shared across 2 cell types",0.00000109994774159283,5.95862794763904,9.10514955055383
"MAN2A2",1,1,-2.13601644790419,-2.13601644790419,2.13601644790419,2.13601644790419,0.0000685983041587958,0.0000685983041587958,"Cell-type-specific",0.0000685983041587958,4.16368662049705,8.8937031053003
"ELF1",2,1,-0.693387166334976,-0.693387166334976,0.693387166334976,0.873919834257307,0.000000439369713466249,0.0000156960742860985,"Shared across 2 cell types",0.000000439369713466249,6.3571698830728,8.8159600222678
"IGKC",1,1,-1.78614858233868,-1.78614858233868,1.78614858233868,1.78614858233868,0.0000121811338976307,0.0000121811338976307,"Cell-type-specific",0.0000121811338976307,4.91431228292126,8.77769191730937
"TCL1A",1,1,0.650574352130681,0.650574352130681,0.650574352130681,0.650574352130681,0.0000000000000675896461922619,0.0000000000000675896461922619,"Cell-type-specific",0.0000000000000675896461922619,13.1701198269276,8.56814217388684
"CCL4",1,1,-1.10697219734059,-1.10697219734059,1.10697219734059,1.10697219734059,0.0000000213661979498462,0.0000000213661979498462,"Cell-type-specific",0.0000000213661979498462,7.67027275234725,8.49077868286749
"GIMAP1",3,1,-0.683678406805868,-0.700000882047064,0.683678406805868,0.84138189331943,0.0000752618675576673,0.00533959691069341,"Moderately recurrent (3-4)",0.0000752618675576673,4.12342500924328,8.45728992270876
"NRGN",2,1,1.09069492379658,1.09069492379658,1.09069492379658,1.30357903080196,0.000138779552468431,0.0160408237472111,"Shared across 2 cell types",0.000138779552468431,3.85767451734152,8.41509202744765
"KIAA0040",1,1,-0.950482146464414,-0.950482146464414,0.950482146464414,0.950482146464414,0.00000000157392235478781,0.00000000157392235478781,"Cell-type-specific",0.00000000157392235478781,8.80301669619484,8.36711020476135
"TLR2",1,1,-0.890532407832519,-0.890532407832519,0.890532407832519,0.890532407832519,0.000000000450492944081979,0.000000000450492944081979,"Cell-type-specific",0.000000000450492944081979,9.34631200683866,8.32319373580401
"GBP1",2,1,-1.00299742877516,-1.00299742877516,1.00299742877516,1.30802147475567,0.0000750881672122145,0.00201137322583823,"Shared across 2 cell types",0.0000750881672122145,4.12442849600952,8.2735823533291
"ABI3",1,1,-0.909960697039332,-0.909960697039332,0.909960697039332,0.909960697039332,0.000000000860969369344982,0.000000000860969369344982,"Cell-type-specific",0.000000000860969369344982,9.06501229913994,8.2488049103955
"PPP4C",2,2,-0.642615493247702,-0.639883313643857,0.642615493247702,0.746934881317251,0.000649946496800336,0.0183664421420296,"Shared across 2 cell types",0.000649946496800336,3.18712239274291,8.19237691381312
"ACTR3",1,1,-0.647436578287047,-0.647436578287047,0.647436578287047,0.647436578287047,0.00000000000027604303602792,0.00000000000027604303602792,"Cell-type-specific",0.00000000000027604303602792,12.5590232047013,8.13117101027945
"CISH",1,1,-1.70213981829466,-1.70213981829466,1.70213981829466,1.70213981829466,0.0000169199288097706,0.0000169199288097706,"Cell-type-specific",0.0000169199288097706,4.77160146857766,8.12193285669931
"ARL6IP5",1,1,-0.647432706729917,-0.647432706729917,0.647432706729917,0.647432706729917,0.000000000000384100197167767,0.000000000000384100197167767,"Cell-type-specific",0.000000000000384100197167767,12.4155554699011,8.03823668343348
"FOSL2",2,2,0.842767459850811,0.842767459850811,0.842767459850811,0.844639706303476,0.00424603016971133,0.0130364252933795,"Shared across 2 cell types",0.00424603016971133,2.37201692432626,7.99623471215031
"DSEL",1,1,-1.05915171304258,-1.05915171304258,1.05915171304258,1.05915171304258,0.0000000306347206740798,0.0000000306347206740798,"Cell-type-specific",0.0000000306347206740798,7.51378607519032,7.95823939297331
"CCNL1",2,2,-0.110083049265337,-0.110083049265337,0.739759306622944,0.849842355888281,0.00214330856288165,0.0202967832763801,"Shared across 2 cell types",0.00214330856288165,2.66891530095531,7.89741972988025
"HLA-DQB1",1,1,0.531999107522971,0.531999107522971,0.531999107522971,0.531999107522971,0.00000000000000173684727282352,0.00000000000000173684727282352,"Cell-type-specific",0.00000000000000173684727282352,14.760238368937,7.85243363910079
"DUSP2",1,1,-1.65216919533459,-1.65216919533459,1.65216919533459,1.65216919533459,0.0000195119854152669,0.0000195119854152669,"Cell-type-specific",0.0000195119854152669,4.70969853731873,7.78121884267039
"SAMD9L",2,1,1.55639632618354,1.55639632618354,1.55639632618354,2.23718032309678,0.00317254357188034,0.0184509083994091,"Shared across 2 cell types",0.00317254357188034,2.49859240456903,7.77760007820267
"NAB2",1,1,-1.465372400571,-1.465372400571,1.465372400571,1.465372400571,0.00000544050412020661,0.00000544050412020661,"Cell-type-specific",0.00000544050412020661,5.26436085646354,7.71424910570799
"PKP2",1,1,-1.81156193424926,-1.81156193424926,1.81156193424926,1.81156193424926,0.0000552006769177769,0.0000552006769177769,"Cell-type-specific",0.0000552006769177769,4.25805559654883,7.71373143262489
"LIME1",1,1,-1.46639858662228,-1.46639858662228,1.46639858662228,1.46639858662228,0.00000598431534951748,0.00000598431534951748,"Cell-type-specific",0.00000598431534951748,5.22298552895597,7.65897859760965
"CDK2AP2",2,1,-0.914316739466559,-0.914316739466559,0.914316739466559,1.08292317809529,0.0000662095849466607,0.00973342201998138,"Shared across 2 cell types",0.0000662095849466607,4.17907913460683,7.64200401665289
"AHSA1",1,1,-1.15822566183536,-1.15822566183536,1.15822566183536,1.15822566183536,0.000000292470323218383,0.000000292470323218383,"Cell-type-specific",0.000000292470323218383,6.5339181949369,7.56775172570889
"VIM",1,1,-0.711955567109558,-0.711955567109558,0.711955567109558,0.711955567109558,0.0000000000286269397385391,0.0000000000286269397385391,"Cell-type-specific",0.0000000000286269397385391,10.5432250762083,7.50630778829559
"FRAT1",2,1,-0.960811463416254,-0.960811463416254,0.960811463416254,1.05572919305411,0.000131265564823197,0.0218694169193168,"Shared across 2 cell types",0.000131265564823197,3.8818491883712,7.45945039888026
"ZCCHC2",1,1,2.19090946384856,2.19090946384856,2.19090946384856,2.19090946384856,0.000410963399726903,0.000410963399726903,"Cell-type-specific",0.000410963399726903,3.38619685453375,7.41885073505222
"P2RY8",1,1,0.92168014896559,0.92168014896559,0.92168014896559,0.92168014896559,0.0000000103946699563314,0.0000000103946699563314,"Cell-type-specific",0.0000000103946699563314,7.98318929550227,7.35794709909903
"CEBPZ",1,2,0.159376763983189,0.159376763983189,0.730493841556523,0.889870605539711,0.00000982107148708905,0.0201869209990773,"Cell-type-specific",0.00000982107148708905,5.00784112773803,7.3163942066122
"FGD4",1,1,-1.22506238917861,-1.22506238917861,1.22506238917861,1.22506238917861,0.0000011478044956793,0.0000011478044956793,"Cell-type-specific",0.0000011478044956793,5.94013207855675,7.27703239619323
"DUSP6",1,1,-1.47495702385464,-1.47495702385464,1.47495702385464,1.47495702385464,0.0000116798352150029,0.0000116798352150029,"Cell-type-specific",0.0000116798352150029,4.93256328442566,7.27531886197113
