"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","CellType","Comparison","Direction"
"TOR3A",0.00000000321218112802469,-0.907634938160281,0.091,0.205,0.000117569041466832,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"TMEM123",0.00000000336171690455653,0.635779663489382,0.598,0.501,0.000123042200423674,"B cells","Healthy_vs_SNMG_Pre","Upregulated"
"ANXA2",0.00000000410629863364423,-0.666488048269804,0.177,0.314,0.000150294636290012,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"VASP",0.00000000436791563717449,-0.644545579858408,0.265,0.422,0.000159870080236224,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"TMEM238",0.00000000700371347956967,-0.857793932307059,0.115,0.232,0.000256342917065729,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"H1FX",0.00000000769087715138051,0.760876027653454,0.48,0.346,0.000281493794617678,"B cells","Healthy_vs_SNMG_Pre","Upregulated"
"RILPL2",0.0000000100643082020884,-0.71491183797178,0.127,0.251,0.000368363744504637,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"CRIP2",0.0000000109118677596352,-1.88962876162029,0.058,0.147,0.000399385271870406,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"SAMSN1",0.0000000119320731048553,-1.08167345816501,0.085,0.19,0.000436725807710809,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"SRGN",0.0000000121157704315659,-1.10040447898922,0.204,0.332,0.000443449313565742,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"CASP8",0.0000000142268992973809,-0.77814815374058,0.137,0.262,0.000520718741183438,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"MARCKS",0.0000000156445116566513,-0.506084309814384,0.429,0.581,0.000572604771145095,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"ARL4A",0.0000000183248787646389,-0.832294258780447,0.203,0.337,0.000670708887664548,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
"IFT57",0.0000000234953814444641,-0.516065041729962,0.379,0.546,0.000859954456248832,"B cells","Healthy_vs_SNMG_Pre","Downregulated"
